Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-03-19,27.7,19.8,23.4,24.1,0.4,76.0,Patchy rain possible,6.0
2023-03-20,27.0,20.0,23.2,23.4,0.2,81.0,Patchy rain possible,6.0
2023-03-21,30.9,21.9,25.0,28.8,0.4,80.0,Patchy rain possible,7.0
2023-03-22,41.8,22.6,29.3,27.4,0.0,67.0,Cloudy,9.0
2023-03-23,41.5,23.1,29.6,27.7,0.0,63.0,Sunny,10.0
2023-03-24,38.9,22.8,28.9,29.9,0.4,67.0,Partly cloudy,9.0
2023-03-25,28.1,22.6,25.3,14.8,1.8,69.0,Light rain shower,6.0
2023-03-26,23.0,20.3,21.6,15.1,12.7,80.0,Moderate or heavy rain shower,5.0
2023-03-27,22.6,18.5,20.4,16.9,9.0,83.0,Light rain shower,5.0
2023-03-28,18.5,17.4,17.8,13.0,15.3,88.0,Light rain shower,4.0
2023-03-29,20.5,17.5,18.8,13.7,15.8,89.0,Moderate or heavy rain shower,5.0
2023-03-30,21.3,18.2,19.6,9.7,9.7,88.0,Light rain shower,5.0
2023-03-31,23.7,19.8,21.4,14.4,9.3,91.0,Light rain,5.0
2023-04-01,27.8,22.4,24.4,26.3,2.5,83.0,Light rain shower,6.0
2023-04-02,29.1,23.5,25.5,29.5,4.1,80.0,Light rain shower,6.0
2023-04-03,27.9,23.5,25.0,28.4,7.2,85.0,Light rain shower,6.0
2023-04-04,35.4,23.5,27.1,28.8,1.2,79.0,Light rain shower,8.0
2023-04-05,33.4,24.2,26.9,24.1,0.2,79.0,Patchy rain possible,7.0
2023-04-06,27.0,20.7,24.1,27.4,4.0,81.0,Light rain shower,6.0
2023-04-07,22.6,19.8,21.2,17.6,0.7,75.0,Patchy rain possible,5.0
2023-04-08,22.7,18.5,20.4,16.6,1.7,74.0,Light drizzle,5.0
2023-04-09,23.5,19.0,21.0,9.4,0.5,82.0,Patchy rain possible,5.0
2023-04-10,24.9,20.4,22.0,14.8,7.5,92.0,Light rain,5.0
2023-04-11,27.0,22.1,24.3,19.8,0.8,86.0,Light rain shower,6.0
2023-04-12,26.9,22.8,24.5,14.4,0.4,83.0,Patchy rain possible,6.0
2023-04-13,28.1,22.1,24.6,24.1,0.2,84.0,Patchy rain possible,6.0
2023-04-14,27.8,23.2,25.4,19.1,0.8,83.0,Overcast,6.0
2023-04-15,30.2,23.3,25.9,15.5,13.2,81.0,Moderate or heavy rain shower,7.0
2023-04-16,33.8,20.7,26.9,24.5,0.4,71.0,Cloudy,7.0
2023-04-17,30.4,23.2,26.3,28.8,2.0,82.0,Light rain shower,7.0
2023-04-18,30.7,24.5,26.4,24.8,2.1,84.0,Light rain shower,7.0
2023-04-19,36.8,23.8,27.8,25.9,0.1,79.0,Patchy rain possible,8.0
2023-04-20,37.6,24.4,29.1,22.0,0.0,73.0,Overcast,8.0
2023-04-21,39.8,24.3,30.5,39.2,0.0,67.0,Partly cloudy,9.0
2023-04-22,36.8,24.3,29.1,35.6,0.4,66.0,Thundery outbreaks possible,8.0
2023-04-23,31.4,23.2,26.8,26.6,4.2,79.0,Light rain shower,7.0
2023-04-24,29.1,23.9,26.1,24.5,4.6,83.0,Light rain shower,6.0
2023-04-25,30.2,20.0,24.5,28.8,16.8,78.0,Moderate or heavy rain shower,7.0
2023-04-26,22.4,18.7,20.1,15.5,0.7,72.0,Light drizzle,5.0
2023-04-27,28.5,20.0,23.5,18.4,0.7,81.0,Light rain shower,6.0
2023-04-28,30.5,22.8,25.9,26.6,4.2,84.0,Light rain shower,7.0
2023-04-29,24.3,21.0,23.0,30.2,10.5,83.0,Moderate or heavy rain shower,5.0
2023-04-30,26.2,19.3,21.8,13.3,0.3,67.0,Patchy rain possible,6.0
2023-05-01,28.6,21.2,24.3,22.0,1.6,78.0,Light rain shower,6.0
2023-05-02,30.0,22.6,25.9,26.6,2.8,81.0,Light rain shower,7.0
2023-05-03,31.5,23.4,27.1,26.3,1.1,79.0,Light rain shower,7.0
2023-05-04,33.3,24.9,28.1,26.3,1.9,82.0,Light rain shower,7.0
2023-05-05,39.9,25.1,30.0,19.8,0.3,75.0,Patchy rain possible,8.0
2023-05-06,40.9,26.0,31.2,24.8,0.0,73.0,Overcast,9.0
2023-05-07,33.7,23.5,28.0,24.8,2.6,76.0,Light rain shower,7.0
