Day,Temperature Max,Temperature Min,Temperature Avg,MaxWind_km/h,TotalPrecip_mm,Humidity Avg,Comment,UV Index
2023-03-27,22.5,20.4,21.7,19.4,6.4,92.0,Light rain shower,5.0
2023-03-28,21.5,19.6,20.2,10.8,5.2,89.0,Light rain shower,5.0
2023-03-29,26.5,19.0,21.8,14.4,2.0,85.0,Light rain shower,6.0
2023-03-30,25.9,20.4,22.2,17.6,2.9,89.0,Light rain shower,6.0
2023-03-31,27.8,21.6,23.9,22.7,3.5,89.0,Light rain shower,6.0
2023-04-01,29.2,23.3,25.3,22.3,3.2,86.0,Patchy rain possible,6.0
2023-04-02,30.6,22.9,25.6,23.8,6.0,86.0,Light rain shower,7.0
2023-04-03,34.7,22.2,26.6,25.6,0.0,82.0,Fog,7.0
2023-04-04,38.4,22.4,27.8,24.1,0.0,76.0,Mist,8.0
2023-04-05,37.4,22.4,27.3,23.0,0.0,80.0,Mist,8.0
2023-04-06,27.8,22.3,24.8,23.4,1.2,88.0,Patchy rain possible,6.0
2023-04-07,24.1,21.3,22.1,12.6,4.4,88.0,Light rain,5.0
2023-04-08,21.4,19.7,20.6,15.8,1.3,86.0,Light drizzle,5.0
2023-04-09,27.3,19.9,22.2,14.0,0.7,88.0,Patchy rain possible,6.0
2023-04-10,28.8,21.6,24.2,22.3,0.4,87.0,Patchy rain possible,6.0
2023-04-11,29.0,22.9,25.4,19.1,0.5,85.0,Fog,6.0
2023-04-12,26.6,22.7,24.4,17.3,1.4,89.0,Light drizzle,6.0
2023-04-13,28.3,23.5,25.3,22.7,0.6,86.0,Patchy rain possible,6.0
2023-04-14,29.2,23.4,25.6,16.9,0.9,86.0,Overcast,6.0
2023-04-15,28.5,22.8,24.4,9.0,10.0,87.0,Moderate or heavy rain shower,6.0
2023-04-16,31.4,21.4,25.9,16.6,1.8,77.0,Patchy rain possible,7.0
2023-04-17,33.7,23.3,26.6,20.5,0.0,85.0,Mist,7.0
2023-04-18,35.2,24.4,27.6,19.4,0.0,83.0,Overcast,8.0
2023-04-19,37.4,23.4,28.4,22.7,0.0,78.0,Mist,8.0
2023-04-20,38.8,23.4,29.4,20.9,0.0,73.0,Mist,8.0
2023-04-21,41.7,24.5,30.6,23.8,1.7,65.0,Sunny,10.0
2023-04-22,35.6,23.6,27.7,22.7,19.6,75.0,Thundery outbreaks possible,8.0
2023-04-23,35.9,21.9,27.1,24.5,23.5,77.0,Light rain shower,8.0
2023-04-24,29.7,24.0,26.2,21.2,6.6,86.0,Light rain shower,6.0
2023-04-25,30.0,22.4,25.6,20.9,2.8,81.0,Light rain shower,7.0
2023-04-26,24.8,18.9,21.6,14.8,1.7,77.0,Light rain shower,5.0
2023-04-27,29.4,19.8,24.0,18.7,0.3,80.0,Overcast,6.0
2023-04-28,30.3,22.7,26.0,23.4,1.4,86.0,Light rain shower,7.0
2023-04-29,29.8,21.0,24.8,25.9,27.0,86.0,Moderate or heavy rain shower,6.0
2023-04-30,25.4,19.6,21.6,13.0,0.6,74.0,Patchy rain possible,6.0
2023-05-01,30.0,21.6,24.9,17.6,0.2,77.0,Patchy rain possible,7.0
2023-05-02,31.5,22.2,26.2,20.2,0.1,80.0,Patchy rain possible,7.0
2023-05-03,34.4,23.7,27.6,22.3,4.7,82.0,Patchy rain possible,7.0
2023-05-04,38.2,24.7,29.0,20.5,0.0,81.0,Mist,8.0
2023-05-05,40.8,25.0,30.5,20.2,0.0,74.0,Partly cloudy,10.0
2023-05-06,41.6,25.7,31.1,20.2,0.0,74.0,Sunny,10.0
2023-05-07,38.1,26.1,29.5,25.6,1.0,80.0,Light rain shower,8.0
2023-05-08,26.1,22.6,24.7,17.3,6.9,92.0,Light rain shower,6.0
